"","date","date1","yearday","Year","month","season","Site","MA","raw","year","raw_min","raw_max"
"2976","2018SEP02",2018-09-02,245,2018,"SEP","fall","Delma",34.1842338772252,33.88,2018,0,1
"2977","2018SEP03",2018-09-03,246,2018,"SEP","fall","Delma",34.1843360269285,34.2,2018,0,1
"2978","2018SEP04",2018-09-04,247,2018,"SEP","fall","Delma",34.2037578900047,34.19,2018,0,1
"2979","2018SEP05",2018-09-05,248,2018,"SEP","fall","Delma",34.2085901713374,34.01,2018,0,1
"2980","2018SEP06",2018-09-06,249,2018,"SEP","fall","Delma",34.2221114818257,34.11,2018,0,1
"2981","2018SEP07",2018-09-07,250,2018,"SEP","fall","Delma",34.141163284249,33.91,2018,0,1
"2982","2018SEP08",2018-09-08,251,2018,"SEP","fall","Delma",34.0883415130158,34.08,2018,0,1
"2983","2018SEP09",2018-09-09,252,2018,"SEP","fall","Delma",33.9932293112803,33.73,2018,0,1
"2984","2018SEP10",2018-09-10,253,2018,"SEP","fall","Delma",33.9861320697763,33.99,2018,0,1
"2985","2018SEP11",2018-09-11,254,2018,"SEP","fall","Delma",34.0446477938061,34.31,2018,0,1
"2986","2018SEP12",2018-09-12,255,2018,"SEP","fall","Delma",34.0493614212987,34.09,2018,0,1
"2987","2018SEP13",2018-09-13,256,2018,"SEP","fall","Delma",34.0507798984588,34.06,2018,0,1
"2988","2018SEP14",2018-09-14,257,2018,"SEP","fall","Delma",34.048009245331,34.02,2018,0,1
"2989","2018SEP15",2018-09-15,258,2018,"SEP","fall","Delma",34.0102746792869,33.88,2018,0,1
"2990","2018SEP16",2018-09-16,259,2018,"SEP","fall","Delma",33.9949047220486,33.9,2018,0,1
"2991","2018SEP17",2018-09-17,260,2018,"SEP","fall","Delma",34.1342507591088,34.45,2018,0,1
"2992","2018SEP18",2018-09-18,261,2018,"SEP","fall","Delma",34.0643506578943,33.88,2018,0,1
"2993","2018SEP19",2018-09-19,262,2018,"SEP","fall","Delma",33.9837705701751,33.83,2018,0,1
"2994","2018SEP20",2018-09-20,263,2018,"SEP","fall","Delma",33.957267827485,33.93,2018,0,1
"2995","2018SEP21",2018-09-21,264,2018,"SEP","fall","Delma",33.9362987838204,33.92,2018,0,1
"2996","2018SEP22",2018-09-22,265,2018,"SEP","fall","Delma",33.9221256126443,33.89,2018,0,1
"2997","2018SEP23",2018-09-23,266,2018,"SEP","fall","Delma",33.9578421976251,34.04,2018,0,1
"2998","2018SEP24",2018-09-24,267,2018,"SEP","fall","Delma",33.9481299046084,34.03,2018,0,1
"2999","2018SEP25",2018-09-25,268,2018,"SEP","fall","Delma",33.8797125839939,33.8,2018,0,1
"3000","2018SEP26",2018-09-26,269,2018,"SEP","fall","Delma",33.8750842394614,33.85,2018,0,1
"3001","2018SEP27",2018-09-27,270,2018,"SEP","fall","Delma",33.8090730075332,33.63,2018,0,1
"3002","2018SEP28",2018-09-28,271,2018,"SEP","fall","Delma",33.7351966065288,33.59,2018,0,1
"3003","2018SEP29",2018-09-29,272,2018,"SEP","fall","Delma",33.7458370589916,33.86,2018,0,1
"3004","2018SEP30",2018-09-30,273,2018,"SEP","fall","Delma",33.6750587844594,33.59,2018,0,1
"3005","2018OCT01",2018-10-01,274,2018,"OCT","fall","Delma",33.5750509465315,33.48,2018,0,1
"3006","2018OCT02",2018-10-02,275,2018,"OCT","fall","Delma",33.528377486994,33.57,2018,0,1
"3007","2018OCT03",2018-10-03,276,2018,"OCT","fall","Delma",33.4332604887281,33.32,2018,0,1
"3008","2018OCT04",2018-10-04,277,2018,"OCT","fall","Delma",33.4048257568977,33.48,2018,0,1
"3009","2018OCT05",2018-10-05,278,2018,"OCT","fall","Delma",33.3601823226447,33.34,2018,0,1
"3010","2018OCT06",2018-10-06,279,2018,"OCT","fall","Delma",33.2261580129587,33.04,2018,0,1
"3011","2018OCT07",2018-10-07,280,2018,"OCT","fall","Delma",33.0806702778976,32.93,2018,0,1
"3012","2018OCT08",2018-10-08,281,2018,"OCT","fall","Delma",33.0199142408445,33.08,2018,0,1
"3013","2018OCT09",2018-10-09,282,2018,"OCT","fall","Delma",32.9099256753986,32.86,2018,0,1
"3014","2018OCT10",2018-10-10,283,2018,"OCT","fall","Delma",32.8012689186788,32.77,2018,0,1
"3015","2018OCT11",2018-10-11,284,2018,"OCT","fall","Delma",32.7237663961883,32.81,2018,0,1
"3016","2018OCT12",2018-10-12,285,2018,"OCT","fall","Delma",32.6525975433632,32.8,2018,0,1
"3017","2018OCT13",2018-10-13,286,2018,"OCT","fall","Delma",32.6282512042481,32.83,2018,0,1
"3018","2018OCT14",2018-10-14,287,2018,"OCT","fall","Delma",32.5171510436817,32.39,2018,0,1
"3019","2018OCT15",2018-10-15,288,2018,"OCT","fall","Delma",32.4048642378575,32.34,2018,0,1
"3020","2018OCT16",2018-10-16,289,2018,"OCT","fall","Delma",32.2908823394765,32.26,2018,0,1
"3021","2018OCT17",2018-10-17,290,2018,"OCT","fall","Delma",32.2500980275463,32.4,2018,0,1
"3022","2018OCT18",2018-10-18,291,2018,"OCT","fall","Delma",32.2047516238734,32.35,2018,0,1
"3023","2018OCT19",2018-10-19,292,2018,"OCT","fall","Delma",32.1741180740236,32.39,2018,0,1
"3024","2018OCT20",2018-10-20,293,2018,"OCT","fall","Delma",32.0849023308205,32.16,2018,0,1
"3025","2018OCT21",2018-10-21,294,2018,"OCT","fall","Delma",31.9949153533778,32.01,2018,0,1
"3026","2018OCT22",2018-10-22,295,2018,"OCT","fall","Delma",31.9042599729274,31.84,2018,0,1
"3027","2018OCT23",2018-10-23,296,2018,"OCT","fall","Delma",31.7516919765371,31.53,2018,0,1
"3028","2018OCT24",2018-10-24,297,2018,"OCT","fall","Delma",31.5861330463321,31.42,2018,0,1
"3029","2018OCT25",2018-10-25,298,2018,"OCT","fall","Delma",31.4073153068212,31.31,2018,0,1
"3030","2018OCT26",2018-10-26,299,2018,"OCT","fall","Delma",31.2823399325784,31.42,2018,0,1
"3031","2018OCT27",2018-10-27,300,2018,"OCT","fall","Delma",31.1306946082346,31.21,2018,0,1
"3032","2018OCT28",2018-10-28,301,2018,"OCT","fall","Delma",30.99526866047,31.1,2018,0,1
"3033","2018OCT29",2018-10-29,302,2018,"OCT","fall","Delma",30.8698995057406,30.99,2018,0,1
"3034","2018OCT30",2018-10-30,303,2018,"OCT","fall","Delma",30.7159129049752,30.7,2018,0,1
"3035","2018OCT31",2018-10-31,304,2018,"OCT","fall","Delma",30.5197911843119,30.36,2018,0,1
"3036","2018NOV01",2018-11-01,305,2018,"NOV","fall","Delma",30.3111523597369,30.16,2018,0,1
"3037","2018NOV02",2018-11-02,306,2018,"NOV","fall","Delma",30.0743320451054,29.95,2018,0,1
"3038","2018NOV03",2018-11-03,307,2018,"NOV","fall","Delma",29.814421105758,29.72,2018,0,1
"3039","2018NOV04",2018-11-04,308,2018,"NOV","fall","Delma",29.5411649583236,29.46,2018,0,1
"3040","2018NOV05",2018-11-05,309,2018,"NOV","fall","Delma",29.2390096305471,29.16,2018,0,1
"3041","2018NOV06",2018-11-06,310,2018,"NOV","fall","Delma",28.9664750131408,29.02,2018,0,1
"3042","2018NOV07",2018-11-07,311,2018,"NOV","fall","Delma",28.7349450113887,28.88,2018,0,1
"3043","2018NOV08",2018-11-08,312,2018,"NOV","fall","Delma",28.5569523432036,28.83,2018,0,1
"3044","2018NOV09",2018-11-09,313,2018,"NOV","fall","Delma",28.4060253641097,28.74,2018,0,1
"3045","2018NOV10",2018-11-10,314,2018,"NOV","fall","Delma",28.3258886488951,28.82,2018,0,1
"3046","2018NOV11",2018-11-11,315,2018,"NOV","fall","Delma",28.2597701623758,28.71,2018,0,1
"3047","2018NOV12",2018-11-12,316,2018,"NOV","fall","Delma",28.210467474059,28.6,2018,0,1
"3048","2018NOV13",2018-11-13,317,2018,"NOV","fall","Delma",28.1517384775178,28.43,2018,0,1
"3049","1985JAN14",1985-01-14,14,1985,"JAN","winter","RasGhanada",22.1671428571429,21.22,1985,0,1
"3050","1985JAN15",1985-01-15,15,1985,"JAN","winter","RasGhanada",21.9608571428571,21.44,1985,0,1
"3051","1985JAN16",1985-01-16,16,1985,"JAN","winter","RasGhanada",21.9154095238095,21.8,1985,0,1
"3052","1985JAN17",1985-01-17,17,1985,"JAN","winter","RasGhanada",21.9093549206349,21.75,1985,0,1
"3053","1985JAN18",1985-01-18,18,1985,"JAN","winter","RasGhanada",22.0207742645503,22.06,1985,0,1
"3054","1985JAN19",1985-01-19,19,1985,"JAN","winter","RasGhanada",22.1880043626102,22.3,1985,0,1
"3055","1985JAN20",1985-01-20,20,1985,"JAN","winter","RasGhanada",22.3362704475955,22.3,1985,0,1
"3056","1985JAN21",1985-01-21,21,1985,"JAN","winter","RasGhanada",22.4041010545828,22.05,1985,0,1
"3057","1985JAN22",1985-01-22,22,1985,"JAN","winter","RasGhanada",22.4075542473051,21.88,1985,0,1
"3058","1985JAN23",1985-01-23,23,1985,"JAN","winter","RasGhanada",22.3425470143311,21.77,1985,0,1
"3059","1985JAN24",1985-01-24,24,1985,"JAN","winter","RasGhanada",22.3002074124203,21.9,1985,0,1
"3060","1985JAN25",1985-01-25,25,1985,"JAN","winter","RasGhanada",22.2221797574309,21.81,1985,0,1
"3061","1985JAN26",1985-01-26,26,1985,"JAN","winter","RasGhanada",22.2298891231068,22.23,1985,0,1
"3062","1985JAN27",1985-01-27,27,1985,"JAN","winter","RasGhanada",22.0739039066925,21.68,1985,0,1
"3063","1985JAN28",1985-01-28,28,1985,"JAN","winter","RasGhanada",21.9527167191335,21.67,1985,0,1
"3064","1985AUG15",1985-08-15,227,1985,"AUG","summer","RasGhanada",34.0372443775829,34.28,1985,0,1
"3065","1985AUG16",1985-08-16,228,1985,"AUG","summer","RasGhanada",34.2582784605719,34.25,1985,0,1
"3066","1985AUG17",1985-08-17,229,1985,"AUG","summer","RasGhanada",34.3645079991623,33.93,1985,0,1
"3067","1985AUG18",1985-08-18,230,1985,"AUG","summer","RasGhanada",34.2699069326073,33.46,1985,0,1
"3068","1985AUG19",1985-08-19,231,1985,"AUG","summer","RasGhanada",34.2245860082597,33.75,1985,0,1
"3069","1985AUG20",1985-08-20,232,1985,"AUG","summer","RasGhanada",34.2226412071584,33.85,1985,0,1
"3070","1985AUG21",1985-08-21,233,1985,"AUG","summer","RasGhanada",34.1989557128706,33.88,1985,0,1
"3071","1985AUG22",1985-08-22,234,1985,"AUG","summer","RasGhanada",34.1230949511545,33.89,1985,0,1
"3072","1985AUG23",1985-08-23,235,1985,"AUG","summer","RasGhanada",34.0606822910006,33.96,1985,0,1
"3073","1985AUG24",1985-08-24,236,1985,"AUG","summer","RasGhanada",34.0165913188672,33.91,1985,0,1
"3074","1985AUG25",1985-08-25,237,1985,"AUG","summer","RasGhanada",33.9910458096849,33.76,1985,0,1
"3075","1985AUG26",1985-08-26,238,1985,"AUG","summer","RasGhanada",33.9542397017269,33.66,1985,0,1
"3076","1985AUG27",1985-08-27,239,1985,"AUG","summer","RasGhanada",33.91234107483,33.72,1985,0,1
"3077","1985AUG28",1985-08-28,240,1985,"AUG","summer","RasGhanada",33.816695598186,33.53,1985,0,1
"3078","1985AUG29",1985-08-29,241,1985,"AUG","summer","RasGhanada",33.7258028517612,33.51,1985,0,1
"3079","1985AUG30",1985-08-30,242,1985,"AUG","summer","RasGhanada",33.591029138193,33.32,1985,0,1
"3080","1985AUG31",1985-08-31,243,1985,"AUG","summer","RasGhanada",33.5422252531006,33.58,1985,0,1
"3081","1985SEP01",1985-09-01,244,1985,"SEP","fall","RasGhanada",33.5239285526872,33.62,1985,0,1
"3082","1985SEP02",1985-09-02,245,1985,"SEP","fall","RasGhanada",33.4127380789956,33.2,1985,0,1
"3083","1985SEP03",1985-09-03,246,1985,"SEP","fall","RasGhanada",33.2523730017962,32.95,1985,0,1
"3084","1985SEP04",1985-09-04,247,1985,"SEP","fall","RasGhanada",33.0767232682234,32.78,1985,0,1
"3085","1985SEP05",1985-09-05,248,1985,"SEP","fall","RasGhanada",32.9544934991269,32.84,1985,0,1
"3086","1985SEP06",1985-09-06,249,1985,"SEP","fall","RasGhanada",32.8572276992433,32.82,1985,0,1
"3087","1985SEP07",1985-09-07,250,1985,"SEP","fall","RasGhanada",32.7789306726775,32.86,1985,0,1
"3088","1985SEP08",1985-09-08,251,1985,"SEP","fall","RasGhanada",32.6377399163205,32.66,1985,0,1
"3089","1985SEP09",1985-09-09,252,1985,"SEP","fall","RasGhanada",32.4473745941445,32.31,1985,0,1
"3090","1985SEP10",1985-09-10,253,1985,"SEP","fall","RasGhanada",32.4070579815919,32.61,1985,0,1
"3091","1985SEP11",1985-09-11,254,1985,"SEP","fall","RasGhanada",32.4561169173796,32.82,1985,0,1
"3092","1985SEP12",1985-09-12,255,1985,"SEP","fall","RasGhanada",32.6179679950623,33.24,1985,0,1
"3093","1985SEP13",1985-09-13,256,1985,"SEP","fall","RasGhanada",32.918238929054,33.85,1985,0,1
"3094","1985SEP14",1985-09-14,257,1985,"SEP","fall","RasGhanada",32.9851404051802,33.13,1985,0,1
"3095","1985SEP15",1985-09-15,258,1985,"SEP","fall","RasGhanada",32.9017883511561,32.56,1985,0,1
"3096","1985SEP16",1985-09-16,259,1985,"SEP","fall","RasGhanada",32.9888832376687,33.02,1985,0,1
"3097","1985SEP17",1985-09-17,260,1985,"SEP","fall","RasGhanada",33.1023654726462,33.15,1985,0,1
"3098","1985SEP18",1985-09-18,261,1985,"SEP","fall","RasGhanada",33.1053834096267,32.92,1985,0,1
"3099","1985SEP19",1985-09-19,262,1985,"SEP","fall","RasGhanada",32.8926656216765,32.27,1985,0,1
"3100","1985SEP20",1985-09-20,263,1985,"SEP","fall","RasGhanada",32.5356435387863,31.88,1985,0,1
"3101","1985SEP21",1985-09-21,264,1985,"SEP","fall","RasGhanada",32.3055577336148,32.15,1985,0,1
"3102","1985SEP22",1985-09-22,265,1985,"SEP","fall","RasGhanada",32.2588167024661,32.4,1985,0,1
"3103","1985SEP23",1985-09-23,266,1985,"SEP","fall","RasGhanada",32.2389744754706,32.45,1985,0,1
"3104","1985SEP24",1985-09-24,267,1985,"SEP","fall","RasGhanada",32.1211112120746,32.22,1985,0,1
"3105","1985SEP25",1985-09-25,268,1985,"SEP","fall","RasGhanada",31.964296383798,31.99,1985,0,1
"3106","1985SEP26",1985-09-26,269,1985,"SEP","fall","RasGhanada",32.0390568659582,32.56,1985,0,1
"3107","1985SEP27",1985-09-27,270,1985,"SEP","fall","RasGhanada",32.3145159504971,33.09,1985,0,1
"3108","1985SEP28",1985-09-28,271,1985,"SEP","fall","RasGhanada",32.5452471570975,33.03,1985,0,1
"3109","1985SEP29",1985-09-29,272,1985,"SEP","fall","RasGhanada",32.5745475361512,32.52,1985,0,1
"3110","1985SEP30",1985-09-30,273,1985,"SEP","fall","RasGhanada",32.505274531331,32.24,1985,0,1
"3111","1985OCT01",1985-10-01,274,1985,"OCT","fall","RasGhanada",32.4705712604869,32.29,1985,0,1
"3112","1985OCT02",1985-10-02,275,1985,"OCT","fall","RasGhanada",32.492495092422,32.37,1985,0,1
"3113","1985OCT03",1985-10-03,276,1985,"OCT","fall","RasGhanada",32.472829080099,32.31,1985,0,1
"3114","1985OCT04",1985-10-04,277,1985,"OCT","fall","RasGhanada",32.2597852027525,31.85,1985,0,1
"3115","1985OCT05",1985-10-05,278,1985,"OCT","fall","RasGhanada",32.0678138423855,31.94,1985,0,1
"3116","1985OCT06",1985-10-06,279,1985,"OCT","fall","RasGhanada",31.8514386634008,31.61,1985,0,1
"3117","1985OCT07",1985-10-07,280,1985,"OCT","fall","RasGhanada",31.7379135082807,31.69,1985,0,1
"3118","1985OCT08",1985-10-08,281,1985,"OCT","fall","RasGhanada",31.6015250405099,31.49,1985,0,1
"3119","1985OCT09",1985-10-09,282,1985,"OCT","fall","RasGhanada",31.2533217017753,30.66,1985,0,1
"3120","1985OCT10",1985-10-10,283,1985,"OCT","fall","RasGhanada",30.9262121415386,30.57,1985,0,1
"3121","1985OCT11",1985-10-11,284,1985,"OCT","fall","RasGhanada",30.7280505226668,30.76,1985,0,1
"3122","1985OCT12",1985-10-12,285,1985,"OCT","fall","RasGhanada",30.6476437863112,31.01,1985,0,1
"3123","1985OCT13",1985-10-13,286,1985,"OCT","fall","RasGhanada",30.756624614803,31.62,1985,0,1
"3124","1985OCT14",1985-10-14,287,1985,"OCT","fall","RasGhanada",30.6570746661626,30.83,1985,0,1
"3125","1985OCT15",1985-10-15,288,1985,"OCT","fall","RasGhanada",30.6961313773409,31.27,1985,0,1
"3126","1985OCT16",1985-10-16,289,1985,"OCT","fall","RasGhanada",30.8386471936955,31.42,1985,0,1
"3127","1985OCT17",1985-10-17,290,1985,"OCT","fall","RasGhanada",30.9328275678694,31.08,1985,0,1
"3128","1985OCT18",1985-10-18,291,1985,"OCT","fall","RasGhanada",30.9437838921535,30.84,1985,0,1
"3129","1985OCT19",1985-10-19,292,1985,"OCT","fall","RasGhanada",30.806612706533,30.4,1985,0,1
"3130","1985OCT20",1985-10-20,293,1985,"OCT","fall","RasGhanada",30.657064345662,30.5,1985,0,1
"3131","1985OCT21",1985-10-21,294,1985,"OCT","fall","RasGhanada",30.5634557662404,30.59,1985,0,1
"3132","1985OCT22",1985-10-22,295,1985,"OCT","fall","RasGhanada",30.569661664075,30.83,1985,0,1
"3133","1985OCT23",1985-10-23,296,1985,"OCT","fall","RasGhanada",30.4183734421983,30.39,1985,0,1
"3134","1985OCT24",1985-10-24,297,1985,"OCT","fall","RasGhanada",30.1692569832385,29.9,1985,0,1
"3135","1985OCT25",1985-10-25,298,1985,"OCT","fall","RasGhanada",29.9466893854734,29.73,1985,0,1
"3136","1985OCT26",1985-10-26,299,1985,"OCT","fall","RasGhanada",29.828464134077,29.84,1985,0,1
"3137","1985OCT27",1985-10-27,300,1985,"OCT","fall","RasGhanada",29.6606689162,29.51,1985,0,1
"3138","1985OCT28",1985-10-28,301,1985,"OCT","fall","RasGhanada",29.42524639404,29.22,1985,0,1
"3139","1985OCT29",1985-10-29,302,1985,"OCT","fall","RasGhanada",29.1405468748347,29,1985,0,1
"3140","1985OCT30",1985-10-30,303,1985,"OCT","fall","RasGhanada",28.8538072915234,28.8,1985,0,1
"3141","1985OCT31",1985-10-31,304,1985,"OCT","fall","RasGhanada",28.6139663193203,28.6,1985,0,1
"3142","1985NOV01",1985-11-01,305,1985,"NOV","fall","RasGhanada",28.3167708100776,28.1,1985,0,1
"3143","1985NOV02",1985-11-02,306,1985,"NOV","fall","RasGhanada",28.0472013687339,28.04,1985,0,1
"3144","1985NOV03",1985-11-03,307,1985,"NOV","fall","RasGhanada",27.820241186236,28.01,1985,0,1
"3145","1985NOV04",1985-11-04,308,1985,"NOV","fall","RasGhanada",27.6728756947379,28.04,1985,0,1
"3146","1985NOV05",1985-11-05,309,1985,"NOV","fall","RasGhanada",27.6271589354395,28.22,1985,0,1
"3147","1985NOV06",1985-11-06,310,1985,"NOV","fall","RasGhanada",27.5408710773809,27.94,1985,0,1
"3148","1985NOV07",1985-11-07,311,1985,"NOV","fall","RasGhanada",27.4847549337301,27.91,1985,0,1
"3149","1985NOV08",1985-11-08,312,1985,"NOV","fall","RasGhanada",27.4881209425661,27.93,1985,0,1
"3150","1985NOV09",1985-11-09,313,1985,"NOV","fall","RasGhanada",27.491038150224,27.79,1985,0,1
"3151","1985NOV10",1985-11-10,314,1985,"NOV","fall","RasGhanada",27.4622330635274,27.65,1985,0,1
"3152","1985NOV11",1985-11-11,315,1985,"NOV","fall","RasGhanada",27.3919353217238,27.48,1985,0,1
"3153","1985NOV12",1985-11-12,316,1985,"NOV","fall","RasGhanada",27.3036772788273,27.43,1985,0,1
"3154","1986AUG09",1986-08-09,221,1986,"AUG","summer","RasGhanada",36.0545161928472,36.22,1986,0,1
"3155","1986AUG10",1986-08-10,222,1986,"AUG","summer","RasGhanada",36.1419140338009,35.88,1986,0,1
"3156","1986AUG11",1986-08-11,223,1986,"AUG","summer","RasGhanada",36.1123254959608,35.55,1986,0,1
"3157","1986AUG12",1986-08-12,224,1986,"AUG","summer","RasGhanada",35.9086820964994,34.88,1986,0,1
"3158","1986AUG13",1986-08-13,225,1986,"AUG","summer","RasGhanada",35.5928578169661,34.38,1986,0,1
"3159","1986AUG14",1986-08-14,226,1986,"AUG","summer","RasGhanada",35.3411434413706,34.6,1986,0,1
"3160","1986AUG15",1986-08-15,227,1986,"AUG","summer","RasGhanada",35.0789909825212,34.62,1986,0,1
"3161","1986AUG16",1986-08-16,228,1986,"AUG","summer","RasGhanada",34.7117921848517,34.2,1986,0,1
"3162","1986AUG17",1986-08-17,229,1986,"AUG","summer","RasGhanada",34.3595532268715,34.06,1986,0,1
"3163","1986AUG18",1986-08-18,230,1986,"AUG","summer","RasGhanada",34.029612796622,33.8,1986,0,1
"3164","1986AUG19",1986-08-19,231,1986,"AUG","summer","RasGhanada",33.6423310904057,33.17,1986,0,1
"3165","1986AUG20",1986-08-20,232,1986,"AUG","summer","RasGhanada",33.4460202783516,33.4,1986,0,1
"3166","1986AUG21",1986-08-21,233,1986,"AUG","summer","RasGhanada",33.2225509079047,33.13,1986,0,1
"3167","1986AUG22",1986-08-22,234,1986,"AUG","summer","RasGhanada",32.9888774535174,33.04,1986,0,1
"3168","1986AUG23",1986-08-23,235,1986,"AUG","summer","RasGhanada",32.9170271263818,33.43,1986,0,1
"3169","1986AUG24",1986-08-24,236,1986,"AUG","summer","RasGhanada",33.0707568428642,34.1,1986,0,1
"3170","1986AUG25",1986-08-25,237,1986,"AUG","summer","RasGhanada",33.2306559304823,34.1,1986,0,1
"3171","1986AUG26",1986-08-26,238,1986,"AUG","summer","RasGhanada",33.521901806418,34.45,1986,0,1
"3172","1986AUG27",1986-08-27,239,1986,"AUG","summer","RasGhanada",33.7876482322289,34.4,1986,0,1
"3173","1986AUG28",1986-08-28,240,1986,"AUG","summer","RasGhanada",33.7699618012651,33.46,1986,0,1
"3174","1986AUG29",1986-08-29,241,1986,"AUG","summer","RasGhanada",33.7733002277631,33.44,1986,0,1
"3175","1986AUG30",1986-08-30,242,1986,"AUG","summer","RasGhanada",33.844193530728,33.77,1986,0,1
"3176","1986AUG31",1986-08-31,243,1986,"AUG","summer","RasGhanada",33.8029677266309,33.65,1986,0,1
"3177","1986SEP01",1986-09-01,244,1986,"SEP","fall","RasGhanada",33.6665720297468,33.44,1986,0,1
"3178","1986SEP02",1986-09-02,245,1986,"SEP","fall","RasGhanada",33.4423624257806,33.13,1986,0,1
"3179","1986SEP03",1986-09-03,246,1986,"SEP","fall","RasGhanada",33.2947141023432,33.38,1986,0,1
"3180","1986SEP04",1986-09-04,247,1986,"SEP","fall","RasGhanada",33.2540855553641,33.46,1986,0,1
"3181","1986SEP05",1986-09-05,248,1986,"SEP","fall","RasGhanada",33.3735408146489,33.8,1986,0,1
"3182","1986SEP06",1986-09-06,249,1986,"SEP","fall","RasGhanada",33.3924020393624,33.56,1986,0,1
"3183","1986SEP07",1986-09-07,250,1986,"SEP","fall","RasGhanada",33.4000817674474,33.58,1986,0,1
"3184","1986SEP08",1986-09-08,251,1986,"SEP","fall","RasGhanada",33.5087375317877,33.88,1986,0,1
"3185","1986SEP09",1986-09-09,252,1986,"SEP","fall","RasGhanada",33.6535725275494,33.94,1986,0,1
"3186","1986SEP10",1986-09-10,253,1986,"SEP","fall","RasGhanada",33.6177628572094,33.32,1986,0,1
"3187","1986SEP11",1986-09-11,254,1986,"SEP","fall","RasGhanada",33.5700611429149,33.34,1986,0,1
"3188","1986SEP12",1986-09-12,255,1986,"SEP","fall","RasGhanada",33.4980529905262,33.33,1986,0,1
"3189","1986SEP13",1986-09-13,256,1986,"SEP","fall","RasGhanada",33.4476459251227,33.4,1986,0,1
"3190","1986SEP14",1986-09-14,257,1986,"SEP","fall","RasGhanada",33.3306264684397,33.07,1986,0,1
"3191","1986SEP15",1986-09-15,258,1986,"SEP","fall","RasGhanada",33.1332096059811,32.79,1986,0,1
"3192","1986SEP16",1986-09-16,259,1986,"SEP","fall","RasGhanada",32.9274483251836,32.75,1986,0,1
"3193","1986SEP17",1986-09-17,260,1986,"SEP","fall","RasGhanada",32.9251218818258,33.27,1986,0,1
"3194","1986SEP18",1986-09-18,261,1986,"SEP","fall","RasGhanada",32.984438964249,33.35,1986,0,1
"3195","1986SEP19",1986-09-19,262,1986,"SEP","fall","RasGhanada",33.0885137690158,33.55,1986,0,1
"3196","1986SEP20",1986-09-20,263,1986,"SEP","fall","RasGhanada",33.0680452664804,33.15,1986,0,1
"3197","1986SEP21",1986-09-21,264,1986,"SEP","fall","RasGhanada",32.944972564283,32.69,1986,0,1
"3198","1986SEP22",1986-09-22,265,1986,"SEP","fall","RasGhanada",32.7163095557119,32.08,1986,0,1
"3199","1986SEP23",1986-09-23,266,1986,"SEP","fall","RasGhanada",32.619468281617,32.38,1986,0,1
"3200","1986SEP24",1986-09-24,267,1986,"SEP","fall","RasGhanada",32.4768725107347,32.28,1986,0,1
"3201","1986SEP25",1986-09-25,268,1986,"SEP","fall","RasGhanada",32.1932895093034,31.83,1986,0,1
"3202","1986SEP26",1986-09-26,269,1986,"SEP","fall","RasGhanada",31.8595175747296,31.57,1986,0,1
"3203","1986SEP27",1986-09-27,270,1986,"SEP","fall","RasGhanada",31.455581898099,31.09,1986,0,1
"3204","1986SEP28",1986-09-28,271,1986,"SEP","fall","RasGhanada",31.2535043116858,31.43,1986,0,1
"3205","1986SEP29",1986-09-29,272,1986,"SEP","fall","RasGhanada",31.1897037367944,31.58,1986,0,1
"3206","1986SEP30",1986-09-30,273,1986,"SEP","fall","RasGhanada",31.1764099052218,31.66,1986,0,1
"3207","1986OCT01",1986-10-01,274,1986,"OCT","fall","RasGhanada",31.1648885845256,31.71,1986,0,1
"3208","1986OCT02",1986-10-02,275,1986,"OCT","fall","RasGhanada",31.2209034399222,31.82,1986,0,1
"3209","1986OCT03",1986-10-03,276,1986,"OCT","fall","RasGhanada",31.3647829812659,32,1986,0,1
"3210","1986OCT04",1986-10-04,277,1986,"OCT","fall","RasGhanada",31.4534785837638,31.68,1986,0,1
"3211","1986OCT05",1986-10-05,278,1986,"OCT","fall","RasGhanada",31.6116814392619,31.95,1986,0,1
"3212","1986OCT06",1986-10-06,279,1986,"OCT","fall","RasGhanada",31.772123914027,32.16,1986,0,1
"3213","1986OCT07",1986-10-07,280,1986,"OCT","fall","RasGhanada",31.8905073921567,32.14,1986,0,1
"3214","1986OCT08",1986-10-08,281,1986,"OCT","fall","RasGhanada",32.0217730732025,32.28,1986,0,1
"3215","1986OCT09",1986-10-09,282,1986,"OCT","fall","RasGhanada",32.1382033301088,32.33,1986,0,1
"3216","1986OCT10",1986-10-10,283,1986,"OCT","fall","RasGhanada",32.1984428860943,32.25,1986,0,1
"3217","1986OCT11",1986-10-11,284,1986,"OCT","fall","RasGhanada",32.3026505012817,32.41,1986,0,1
"3218","1986OCT12",1986-10-12,285,1986,"OCT","fall","RasGhanada",32.3296304344442,32.16,1986,0,1
"3219","1986OCT13",1986-10-13,286,1986,"OCT","fall","RasGhanada",32.305013043185,32.1,1986,0,1
"3220","1986OCT14",1986-10-14,287,1986,"OCT","fall","RasGhanada",32.2470113040936,32.01,1986,0,1
"3221","1986OCT15",1986-10-15,288,1986,"OCT","fall","RasGhanada",32.1860764635478,32,1986,0,1
"3222","1986OCT16",1986-10-16,289,1986,"OCT","fall","RasGhanada",32.1872662684081,32.25,1986,0,1
"3223","1986OCT17",1986-10-17,290,1986,"OCT","fall","RasGhanada",32.256964099287,32.5,1986,0,1
"3224","1986OCT18",1986-10-18,291,1986,"OCT","fall","RasGhanada",32.2320355527154,32.2,1986,0,1
