"","date","date1","yearday","Year","month","season","Site","MA","raw","year","raw_min","raw_max"
"3653","1991APR11",1991-04-11,101,1991,"APR","spring","RasGhanada",24.4447586680738,24.5,1991,1,0
"3654","1991APR12",1991-04-12,102,1991,"APR","spring","RasGhanada",24.466790845664,24.21,1991,1,0
"3655","1991APR13",1991-04-13,103,1991,"APR","spring","RasGhanada",24.4865520662421,24.34,1991,1,0
"3656","1991APR14",1991-04-14,104,1991,"APR","spring","RasGhanada",24.5203451240765,24.34,1991,1,0
"3657","1991APR15",1991-04-15,105,1991,"APR","spring","RasGhanada",24.570299107533,24.39,1991,1,0
"3658","1991APR16",1991-04-16,106,1991,"APR","spring","RasGhanada",24.5722592265286,24.33,1991,1,0
"3659","1991APR17",1991-04-17,107,1991,"APR","spring","RasGhanada",24.5612913296581,24.34,1991,1,0
"3660","1991APR18",1991-04-18,108,1991,"APR","spring","RasGhanada",24.573785819037,24.51,1991,1,0
"3661","1991APR19",1991-04-19,109,1991,"APR","spring","RasGhanada",24.5966143764988,24.55,1991,1,0
"3662","1991APR20",1991-04-20,110,1991,"APR","spring","RasGhanada",24.8430657929656,25.36,1991,1,0
"3663","1991APR21",1991-04-21,111,1991,"APR","spring","RasGhanada",25.1066570205702,25.58,1991,1,0
"3664","1991APR22",1991-04-22,112,1991,"APR","spring","RasGhanada",25.3584360844942,25.68,1991,1,0
"3665","1991APR23",1991-04-23,113,1991,"APR","spring","RasGhanada",25.6146446065616,25.82,1991,1,0
"3666","1991APR24",1991-04-24,114,1991,"APR","spring","RasGhanada",26.0666919923534,26.67,1991,1,0
"3667","1991APR25",1991-04-25,115,1991,"APR","spring","RasGhanada",26.4064663933729,26.52,1991,1,0
"3668","1991APR26",1991-04-26,116,1991,"APR","spring","RasGhanada",26.5882708742565,26.15,1991,1,0
"3669","1991APR27",1991-04-27,117,1991,"APR","spring","RasGhanada",26.635834757689,25.95,1991,1,0
"3670","1991APR28",1991-04-28,118,1991,"APR","spring","RasGhanada",26.5843901233305,25.86,1991,1,0
"3671","1991APR29",1991-04-29,119,1991,"APR","spring","RasGhanada",26.4864714402197,25.74,1991,1,0
"3672","1991APR30",1991-04-30,120,1991,"APR","spring","RasGhanada",26.5749419148571,26.45,1991,1,0
"3673","1991MAY01",1991-05-01,121,1991,"MAY","spring","RasGhanada",26.5696163262095,26.39,1991,1,0
"3674","1991MAY02",1991-05-02,122,1991,"MAY","spring","RasGhanada",26.7183341493816,27.14,1991,1,0
"3675","1991MAY03",1991-05-03,123,1991,"MAY","spring","RasGhanada",26.8365562627974,26.97,1991,1,0
"3676","1991MAY04",1991-05-04,124,1991,"MAY","spring","RasGhanada",26.9636820944244,26.92,1991,1,0
"3677","1991MAY05",1991-05-05,125,1991,"MAY","spring","RasGhanada",26.9731911485011,26.47,1991,1,0
"3678","1991MAY06",1991-05-06,126,1991,"MAY","spring","RasGhanada",27.0060989953676,26.51,1991,1,0
"3679","1991MAY07",1991-05-07,127,1991,"MAY","spring","RasGhanada",27.0166191293186,26.59,1991,1,0
"3680","1991MAY08",1991-05-08,128,1991,"MAY","spring","RasGhanada",27.0277365787428,26.76,1991,1,0
"3681","1991MAY09",1991-05-09,129,1991,"MAY","spring","RasGhanada",27.0020383682438,26.8,1991,1,0
"3682","1991MAY10",1991-05-10,130,1991,"MAY","spring","RasGhanada",26.9010999191446,26.65,1991,1,0
"3683","1991MAY11",1991-05-11,131,1991,"MAY","spring","RasGhanada",26.892286596592,26.89,1991,1,0
"3684","1991MAY12",1991-05-12,132,1991,"MAY","spring","RasGhanada",26.9366483837131,26.96,1991,1,0
"3685","1991MAY13",1991-05-13,133,1991,"MAY","spring","RasGhanada",26.9037619325513,26.59,1991,1,0
"3686","1991MAY14",1991-05-14,134,1991,"MAY","spring","RasGhanada",26.8325936748778,26.46,1991,1,0
"3687","1991MAY15",1991-05-15,135,1991,"MAY","spring","RasGhanada",26.7489145182274,26.44,1991,1,0
"3688","1991MAY16",1991-05-16,136,1991,"MAY","spring","RasGhanada",26.6970592491304,26.57,1991,1,0
"3689","1991MAY17",1991-05-17,137,1991,"MAY","spring","RasGhanada",26.8514513492464,27.29,1991,1,0
"3690","1991MAY18",1991-05-18,138,1991,"MAY","spring","RasGhanada",27.0485911693469,27.55,1991,1,0
"3691","1992FEB16",1992-02-16,47,1992,"FEB","winter","RasGhanada",19.5080032563872,19.03,1992,1,0
"3692","1992FEB17",1992-02-17,48,1992,"FEB","winter","RasGhanada",19.3809361555356,19.33,1992,1,0
"3693","1992FEB18",1992-02-18,49,1992,"FEB","winter","RasGhanada",19.3548113347975,19.73,1992,1,0
"3694","1992FEB19",1992-02-19,50,1992,"FEB","winter","RasGhanada",19.3021698234912,19.61,1992,1,0
"3695","1992FEB20",1992-02-20,51,1992,"FEB","winter","RasGhanada",19.2932138470257,19.65,1992,1,0
"3696","1992FEB21",1992-02-21,52,1992,"FEB","winter","RasGhanada",19.3514520007556,19.79,1992,1,0
"3697","1992FEB22",1992-02-22,53,1992,"FEB","winter","RasGhanada",19.6425917339882,20.48,1992,1,0
"3698","1992FEB23",1992-02-23,54,1992,"FEB","winter","RasGhanada",19.8602461694564,20.16,1992,1,0
"3699","1992FEB24",1992-02-24,55,1992,"FEB","winter","RasGhanada",20.0388800135289,20.19,1992,1,0
"3700","1992FEB25",1992-02-25,56,1992,"FEB","winter","RasGhanada",20.237696011725,20.53,1992,1,0
"3701","1992FEB26",1992-02-26,57,1992,"FEB","winter","RasGhanada",20.383336543495,20.5,1992,1,0
"3702","1992FEB27",1992-02-27,58,1992,"FEB","winter","RasGhanada",20.434891671029,20.2,1992,1,0
"3703","1992FEB28",1992-02-28,59,1992,"FEB","winter","RasGhanada",20.4195727815585,20.02,1992,1,0
"3704","1992FEB29",1992-02-29,60,1992,"FEB","winter","RasGhanada",20.2336297440174,19.58,1992,1,0
"3705","1992MAR01",1992-03-01,61,1992,"MAR","spring","RasGhanada",20.0691457781484,19.66,1992,1,0
"3706","1992MAR02",1992-03-02,62,1992,"MAR","spring","RasGhanada",19.9432596743953,19.65,1992,1,0
"3707","1992MAR03",1992-03-03,63,1992,"MAR","spring","RasGhanada",19.7454917178092,19.41,1992,1,0
"3708","1992MAR04",1992-03-04,64,1992,"MAR","spring","RasGhanada",19.5774261554347,19.5,1992,1,0
"3709","1992MAR05",1992-03-05,65,1992,"MAR","spring","RasGhanada",19.54176933471,19.83,1992,1,0
"3710","1992MAR06",1992-03-06,66,1992,"MAR","spring","RasGhanada",19.580200090082,19.97,1992,1,0
"3711","1992MAR07",1992-03-07,67,1992,"MAR","spring","RasGhanada",19.6015067447378,19.77,1992,1,0
"3712","1992MAR08",1992-03-08,68,1992,"MAR","spring","RasGhanada",19.5346391787727,19.36,1992,1,0
"3713","1992MAR09",1992-03-09,69,1992,"MAR","spring","RasGhanada",19.4586872882697,19.31,1992,1,0
"3714","1992MAR10",1992-03-10,70,1992,"MAR","spring","RasGhanada",19.4175289831671,19.34,1992,1,0
"3715","1992MAR11",1992-03-11,71,1992,"MAR","spring","RasGhanada",19.3865251187448,19.32,1992,1,0
"3716","1992MAR12",1992-03-12,72,1992,"MAR","spring","RasGhanada",19.3823217695788,19.51,1992,1,0
"3717","1992MAR13",1992-03-13,73,1992,"MAR","spring","RasGhanada",19.4860122003017,20.03,1992,1,0
"3718","1992MAR14",1992-03-14,74,1992,"MAR","spring","RasGhanada",19.6172105735948,20.17,1992,1,0
"3719","1992MAR15",1992-03-15,75,1992,"MAR","spring","RasGhanada",19.7769158304488,20.19,1992,1,0
"3720","1992MAR16",1992-03-16,76,1992,"MAR","spring","RasGhanada",19.9433270530556,20.18,1992,1,0
"3721","1992MAR17",1992-03-17,77,1992,"MAR","spring","RasGhanada",20.1422167793149,20.38,1992,1,0
"3722","1992MAR18",1992-03-18,78,1992,"MAR","spring","RasGhanada",20.3592545420729,20.55,1992,1,0
"3723","1992MAR19",1992-03-19,79,1992,"MAR","spring","RasGhanada",20.5626872697965,20.65,1992,1,0
"3724","1992MAR20",1992-03-20,80,1992,"MAR","spring","RasGhanada",20.7636623004903,20.92,1992,1,0
"3725","1992MAR21",1992-03-21,81,1992,"MAR","spring","RasGhanada",20.9178406604249,21.01,1992,1,0
"3726","1992MAR22",1992-03-22,82,1992,"MAR","spring","RasGhanada",21.0594619057016,21.08,1992,1,0
"3727","1992MAR23",1992-03-23,83,1992,"MAR","spring","RasGhanada",21.1655336516081,21.02,1992,1,0
"3728","1992MAR24",1992-03-24,84,1992,"MAR","spring","RasGhanada",21.0634624980603,20.34,1992,1,0
"3729","1992MAR25",1992-03-25,85,1992,"MAR","spring","RasGhanada",20.8970008316523,20.14,1992,1,0
"3730","1992MAR26",1992-03-26,86,1992,"MAR","spring","RasGhanada",20.644067387432,19.8,1992,1,0
"3731","1992MAR27",1992-03-27,87,1992,"MAR","spring","RasGhanada",20.530858402441,20.29,1992,1,0
"3732","1992MAR28",1992-03-28,88,1992,"MAR","spring","RasGhanada",20.5820772821156,20.94,1992,1,0
"3733","1992MAR29",1992-03-29,89,1992,"MAR","spring","RasGhanada",20.6184669778335,20.95,1992,1,0
"3734","1992MAR30",1992-03-30,90,1992,"MAR","spring","RasGhanada",20.7320047141224,21.26,1992,1,0
"3735","1992MAR31",1992-03-31,91,1992,"MAR","spring","RasGhanada",20.9010707522394,21.34,1992,1,0
"3736","1992APR01",1992-04-01,92,1992,"APR","spring","RasGhanada",21.2982613186075,22.06,1992,1,0
"3737","1992APR02",1992-04-02,93,1992,"APR","spring","RasGhanada",21.7184931427931,22.21,1992,1,0
"3738","1992APR03",1992-04-03,94,1992,"APR","spring","RasGhanada",22.0886940570874,22.27,1992,1,0
"3739","1992APR04",1992-04-04,95,1992,"APR","spring","RasGhanada",22.2748681828091,22.05,1992,1,0
"3740","1992APR05",1992-04-05,96,1992,"APR","spring","RasGhanada",22.3895524251012,22.04,1992,1,0
"3741","1992APR06",1992-04-06,97,1992,"APR","spring","RasGhanada",22.574278768421,22.44,1992,1,0
"3742","1992APR07",1992-04-07,98,1992,"APR","spring","RasGhanada",22.6763749326316,22.32,1992,1,0
"3743","1992APR08",1992-04-08,99,1992,"APR","spring","RasGhanada",22.7328582749474,22.4,1992,1,0
"3744","1992APR09",1992-04-09,100,1992,"APR","spring","RasGhanada",22.734477171621,22.44,1992,1,0
"3745","1992APR10",1992-04-10,101,1992,"APR","spring","RasGhanada",22.8018802154049,22.74,1992,1,0
"3746","1992APR11",1992-04-11,102,1992,"APR","spring","RasGhanada",22.9856295200176,23.17,1992,1,0
"3747","1992APR12",1992-04-12,103,1992,"APR","spring","RasGhanada",23.2322122506819,23.44,1992,1,0
"3748","1992APR13",1992-04-13,104,1992,"APR","spring","RasGhanada",23.430583950591,23.48,1992,1,0
"3749","1992APR14",1992-04-14,105,1992,"APR","spring","RasGhanada",23.6825060905122,23.85,1992,1,0
"3750","1992APR15",1992-04-15,106,1992,"APR","spring","RasGhanada",23.8341719451106,23.59,1992,1,0
"3751","1992APR16",1992-04-16,107,1992,"APR","spring","RasGhanada",24.0642823524292,23.99,1992,1,0
"3752","1992APR17",1992-04-17,108,1992,"APR","spring","RasGhanada",24.3450447054386,24.38,1992,1,0
"3753","1992APR18",1992-04-18,109,1992,"APR","spring","RasGhanada",24.6063720780468,24.63,1992,1,0
"3754","1992APR19",1992-04-19,110,1992,"APR","spring","RasGhanada",24.7888558009739,24.64,1992,1,0
"3755","1992APR20",1992-04-20,111,1992,"APR","spring","RasGhanada",24.657008360844,23.63,1992,1,0
"3756","1992APR21",1992-04-21,112,1992,"APR","spring","RasGhanada",24.5634072460648,23.81,1992,1,0
"3757","1992APR22",1992-04-22,113,1992,"APR","spring","RasGhanada",24.5042862799229,23.92,1992,1,0
"3758","1992APR23",1992-04-23,114,1992,"APR","spring","RasGhanada",24.5157147759331,24.19,1992,1,0
"3759","1992APR24",1992-04-24,115,1992,"APR","spring","RasGhanada",24.4596194724754,24.14,1992,1,0
"3760","1992APR25",1992-04-25,116,1992,"APR","spring","RasGhanada",24.5896702094787,24.97,1992,1,0
"3761","1992APR26",1992-04-26,117,1992,"APR","spring","RasGhanada",24.6210475148815,24.73,1992,1,0
"3762","1992APR27",1992-04-27,118,1992,"APR","spring","RasGhanada",24.9149078462307,25.48,1992,1,0
"3763","1992APR28",1992-04-28,119,1992,"APR","spring","RasGhanada",25.2435868000666,25.55,1992,1,0
"3764","1992APR29",1992-04-29,120,1992,"APR","spring","RasGhanada",25.5597752267244,25.74,1992,1,0
"3765","1992APR30",1992-04-30,121,1992,"APR","spring","RasGhanada",25.8191385298278,25.78,1992,1,0
"3766","1992MAY01",1992-05-01,122,1992,"MAY","spring","RasGhanada",26.1119200591841,26.09,1992,1,0
"3767","1992MAY02",1992-05-02,123,1992,"MAY","spring","RasGhanada",26.4549973846262,26.62,1992,1,0
"3768","1992MAY03",1992-05-03,124,1992,"MAY","spring","RasGhanada",26.7689977333427,26.83,1992,1,0
"3769","1992MAY04",1992-05-04,125,1992,"MAY","spring","RasGhanada",26.951131368897,26.62,1992,1,0
"3770","1992MAY05",1992-05-05,126,1992,"MAY","spring","RasGhanada",27.1396471863774,26.94,1992,1,0
"3771","1992MAY06",1992-05-06,127,1992,"MAY","spring","RasGhanada",27.3043608948604,27.01,1992,1,0
"3772","1992MAY07",1992-05-07,128,1992,"MAY","spring","RasGhanada",27.5011127755457,27.27,1992,1,0
"3773","1992MAY08",1992-05-08,129,1992,"MAY","spring","RasGhanada",27.8029644054729,27.85,1992,1,0
"3774","1992MAY09",1992-05-09,130,1992,"MAY","spring","RasGhanada",27.9819024847432,27.75,1992,1,0
"3775","1992MAY10",1992-05-10,131,1992,"MAY","spring","RasGhanada",27.9703154867775,27.31,1992,1,0
"3776","1992MAY11",1992-05-11,132,1992,"MAY","spring","RasGhanada",27.8429400885405,26.87,1992,1,0
"3777","1992MAY12",1992-05-12,133,1992,"MAY","spring","RasGhanada",27.7838814100684,27.09,1992,1,0
"3778","1992MAY13",1992-05-13,134,1992,"MAY","spring","RasGhanada",27.5973638887259,26.68,1992,1,0
"3779","1992MAY14",1992-05-14,135,1992,"MAY","spring","RasGhanada",27.5043820368958,27.02,1992,1,0
"3780","1992MAY15",1992-05-15,136,1992,"MAY","spring","RasGhanada",27.413131098643,27.19,1992,1,0
"3781","1993JAN29",1993-01-29,29,1993,"JAN","winter","RasGhanada",18.6575488590637,18.67,1993,1,0
"3782","1993JAN30",1993-01-30,30,1993,"JAN","winter","RasGhanada",18.6078756778552,19.31,1993,1,0
"3783","1993JAN31",1993-01-31,31,1993,"JAN","winter","RasGhanada",18.6988255874745,19.66,1993,1,0
"3784","1993FEB01",1993-02-01,32,1993,"FEB","winter","RasGhanada",18.8043155091446,19.77,1993,1,0
"3785","1993FEB02",1993-02-02,33,1993,"FEB","winter","RasGhanada",18.9390734412586,19.95,1993,1,0
"3786","1993FEB03",1993-02-03,34,1993,"FEB","winter","RasGhanada",19.1611969824241,20.08,1993,1,0
"3787","1993FEB04",1993-02-04,35,1993,"FEB","winter","RasGhanada",19.4483707181009,20.09,1993,1,0
"3788","1993FEB05",1993-02-05,36,1993,"FEB","winter","RasGhanada",19.7179212890208,20.09,1993,1,0
"3789","1993FEB06",1993-02-06,37,1993,"FEB","winter","RasGhanada",19.9168651171514,20.1,1993,1,0
"3790","1993FEB07",1993-02-07,38,1993,"FEB","winter","RasGhanada",20.0312831015312,20.13,1993,1,0
"3791","1993FEB08",1993-02-08,39,1993,"FEB","winter","RasGhanada",20.057112021327,19.97,1993,1,0
"3792","1993FEB09",1993-02-09,40,1993,"FEB","winter","RasGhanada",20.1428304184834,20.28,1993,1,0
"3793","1993FEB10",1993-02-10,41,1993,"FEB","winter","RasGhanada",20.2017863626856,20.3,1993,1,0
"3794","1993FEB11",1993-02-11,42,1993,"FEB","winter","RasGhanada",20.2542148476609,20.34,1993,1,0
"3795","1993FEB12",1993-02-12,43,1993,"FEB","winter","RasGhanada",20.2909862013061,20.31,1993,1,0
"3796","1993FEB13",1993-02-13,44,1993,"FEB","winter","RasGhanada",20.3221880411319,20.31,1993,1,0
"3797","1993FEB14",1993-02-14,45,1993,"FEB","winter","RasGhanada",20.5572296356477,21.1,1993,1,0
"3798","1993FEB15",1993-02-15,46,1993,"FEB","winter","RasGhanada",20.7909323508947,21.18,1993,1,0
"3799","1993FEB16",1993-02-16,47,1993,"FEB","winter","RasGhanada",21.0234747041087,21.33,1993,1,0
"3800","1993FEB17",1993-02-17,48,1993,"FEB","winter","RasGhanada",20.9336780768942,20.32,1993,1,0
"3801","1993FEB18",1993-02-18,49,1993,"FEB","winter","RasGhanada",20.814520999975,20.18,1993,1,0
"3802","1993FEB19",1993-02-19,50,1993,"FEB","winter","RasGhanada",20.7719181999783,20.41,1993,1,0
"3803","1993FEB20",1993-02-20,51,1993,"FEB","winter","RasGhanada",20.8223291066479,20.73,1993,1,0
"3804","1993FEB21",1993-02-21,52,1993,"FEB","winter","RasGhanada",20.8693518924282,20.94,1993,1,0
"3805","1993FEB22",1993-02-22,53,1993,"FEB","winter","RasGhanada",20.9587716401044,21.34,1993,1,0
"3806","1993FEB23",1993-02-23,54,1993,"FEB","winter","RasGhanada",21.0342687547572,21.39,1993,1,0
"3807","1993FEB24",1993-02-24,55,1993,"FEB","winter","RasGhanada",21.1463662541229,21.35,1993,1,0
"3808","1993FEB25",1993-02-25,56,1993,"FEB","winter","RasGhanada",21.4668507535732,21.9,1993,1,0
"3809","1993FEB26",1993-02-26,57,1993,"FEB","winter","RasGhanada",21.6506039864301,21.57,1993,1,0
"3810","1993FEB27",1993-02-27,58,1993,"FEB","winter","RasGhanada",21.6771901215727,21.21,1993,1,0
"3811","1993FEB28",1993-02-28,59,1993,"FEB","winter","RasGhanada",21.728898105363,21.45,1993,1,0
"3812","1993MAR01",1993-03-01,60,1993,"MAR","spring","RasGhanada",21.8717116913146,21.97,1993,1,0
"3813","1993MAR02",1993-03-02,61,1993,"MAR","spring","RasGhanada",22.0241501324727,22.19,1993,1,0
"3814","1993MAR03",1993-03-03,62,1993,"MAR","spring","RasGhanada",22.190263448143,22.32,1993,1,0
"3815","1993MAR04",1993-03-04,63,1993,"MAR","spring","RasGhanada",22.4282283217239,22.8,1993,1,0
"3816","1993MAR05",1993-03-05,64,1993,"MAR","spring","RasGhanada",22.6491312121607,22.91,1993,1,0
"3817","1993MAR06",1993-03-06,65,1993,"MAR","spring","RasGhanada",22.8305803838726,22.7,1993,1,0
"3818","1993MAR07",1993-03-07,66,1993,"MAR","spring","RasGhanada",22.9558363326896,22.55,1993,1,0
"3819","1993MAR08",1993-03-08,67,1993,"MAR","spring","RasGhanada",23.0777248216643,22.79,1993,1,0
"3820","1993MAR09",1993-03-09,68,1993,"MAR","spring","RasGhanada",23.1100281787758,22.7,1993,1,0
"3821","1993MAR10",1993-03-10,69,1993,"MAR","spring","RasGhanada",23.301357754939,23.4,1993,1,0
"3822","1993MAR11",1993-03-11,70,1993,"MAR","spring","RasGhanada",23.2798433876138,22.85,1993,1,0
"3823","1993MAR12",1993-03-12,71,1993,"MAR","spring","RasGhanada",23.168530935932,22.65,1993,1,0
"3824","1993MAR13",1993-03-13,72,1993,"MAR","spring","RasGhanada",23.054726811141,22.56,1993,1,0
"3825","1993MAR14",1993-03-14,73,1993,"MAR","spring","RasGhanada",23.0680965696556,22.89,1993,1,0
"3826","1993MAR15",1993-03-15,74,1993,"MAR","spring","RasGhanada",23.0710170270348,22.88,1993,1,0
"3827","1993MAR16",1993-03-16,75,1993,"MAR","spring","RasGhanada",23.0315480900968,22.76,1993,1,0
"3828","1993MAR17",1993-03-17,76,1993,"MAR","spring","RasGhanada",22.8313416780839,22.29,1993,1,0
"3829","1993MAR18",1993-03-18,77,1993,"MAR","spring","RasGhanada",22.5358294543394,21.87,1993,1,0
"3830","1993MAR19",1993-03-19,78,1993,"MAR","spring","RasGhanada",22.5190521937608,22.58,1993,1,0
"3831","1993MAR20",1993-03-20,79,1993,"MAR","spring","RasGhanada",22.5531785679261,22.69,1993,1,0
"3832","1993MAR21",1993-03-21,80,1993,"MAR","spring","RasGhanada",22.5374214255359,22.58,1993,1,0
"3833","1993MAR22",1993-03-22,81,1993,"MAR","spring","RasGhanada",22.2704319021311,21.71,1993,1,0
"3834","1993MAR23",1993-03-23,82,1993,"MAR","spring","RasGhanada",22.0877076485136,21.86,1993,1,0
"3835","1993MAR24",1993-03-24,83,1993,"MAR","spring","RasGhanada",21.9526799620452,21.8,1993,1,0
"3836","1993MAR25",1993-03-25,84,1993,"MAR","spring","RasGhanada",21.9936559671058,22.17,1993,1,0
"3837","1993MAR26",1993-03-26,85,1993,"MAR","spring","RasGhanada",21.9858351714917,22.08,1993,1,0
"3838","1993MAR27",1993-03-27,86,1993,"MAR","spring","RasGhanada",21.9563904819595,22.2,1993,1,0
"3839","1993MAR28",1993-03-28,87,1993,"MAR","spring","RasGhanada",21.9762050843649,22.37,1993,1,0
"3840","1993MAR29",1993-03-29,88,1993,"MAR","spring","RasGhanada",22.1467110731162,22.7,1993,1,0
"3841","1993MAR30",1993-03-30,89,1993,"MAR","spring","RasGhanada",22.4224829300341,23,1993,1,0
"3842","1993MAR31",1993-03-31,90,1993,"MAR","spring","RasGhanada",22.6981518726962,23.16,1993,1,0
"3843","1993APR01",1993-04-01,91,1993,"APR","spring","RasGhanada",22.84439828967,22.89,1993,1,0
"3844","1993APR02",1993-04-02,92,1993,"APR","spring","RasGhanada",23.056478517714,23.28,1993,1,0
"3845","1993APR03",1993-04-03,93,1993,"APR","spring","RasGhanada",23.3022813820188,23.52,1993,1,0
"3846","1993APR04",1993-04-04,94,1993,"APR","spring","RasGhanada",23.5279771977496,23.64,1993,1,0
"3847","1993APR05",1993-04-05,95,1993,"APR","spring","RasGhanada",23.6662469047164,23.55,1993,1,0
"3848","1993APR06",1993-04-06,96,1993,"APR","spring","RasGhanada",23.7227473174208,23.47,1993,1,0
"3849","1993APR07",1993-04-07,97,1993,"APR","spring","RasGhanada",23.8183810084314,23.76,1993,1,0
"3850","1993APR08",1993-04-08,98,1993,"APR","spring","RasGhanada",24.0632635406405,24.34,1993,1,0
"3851","1993APR09",1993-04-09,99,1993,"APR","spring","RasGhanada",24.4141617352218,24.89,1993,1,0
"3852","1993APR10",1993-04-10,100,1993,"APR","spring","RasGhanada",24.8416068371922,25.51,1993,1,0
"3853","1993APR11",1993-04-11,101,1993,"APR","spring","RasGhanada",25.1373925922333,25.32,1993,1,0
"3854","1993APR12",1993-04-12,102,1993,"APR","spring","RasGhanada",25.3490735799355,25.16,1993,1,0
"3855","1993APR13",1993-04-13,103,1993,"APR","spring","RasGhanada",25.2905304359441,24.21,1993,1,0
"3856","1993APR14",1993-04-14,104,1993,"APR","spring","RasGhanada",25.3591263778182,24.71,1993,1,0
"3857","1993APR15",1993-04-15,105,1993,"APR","spring","RasGhanada",25.3872428607758,24.81,1993,1,0
"3858","1993APR16",1993-04-16,106,1993,"APR","spring","RasGhanada",25.0002771460057,23.55,1993,1,0
"3859","1993APR17",1993-04-17,107,1993,"APR","spring","RasGhanada",24.5095735265383,23.26,1993,1,0
"3860","1993APR18",1993-04-18,108,1993,"APR","spring","RasGhanada",24.0662970563332,23.3,1993,1,0
"3861","1993APR19",1993-04-19,109,1993,"APR","spring","RasGhanada",23.8067907821554,23.68,1993,1,0
"3862","1993APR20",1993-04-20,110,1993,"APR","spring","RasGhanada",23.6745520112014,23.75,1993,1,0
"3863","1993APR21",1993-04-21,111,1993,"APR","spring","RasGhanada",24.0512784097078,25.48,1993,1,0
"3864","1993APR22",1993-04-22,112,1993,"APR","spring","RasGhanada",24.4124412884135,25.76,1993,1,0
"3865","1993APR23",1993-04-23,113,1993,"APR","spring","RasGhanada",24.8321157832917,25.87,1993,1,0
"3866","1993APR24",1993-04-24,114,1993,"APR","spring","RasGhanada",25.3125003455194,25.92,1993,1,0
"3867","1993APR25",1993-04-25,115,1993,"APR","spring","RasGhanada",25.6548336327835,25.58,1993,1,0
"3868","1993APR26",1993-04-26,116,1993,"APR","spring","RasGhanada",26.1101891484124,26.28,1993,1,0
"3869","1993APR27",1993-04-27,117,1993,"APR","spring","RasGhanada",26.5521639286241,26.57,1993,1,0
"3870","1993APR28",1993-04-28,118,1993,"APR","spring","RasGhanada",26.7992087381409,26.51,1993,1,0
"3871","1994FEB20",1994-02-20,51,1994,"FEB","winter","RasGhanada",20.7673577369136,20.5,1994,1,0
"3872","1994FEB21",1994-02-21,52,1994,"FEB","winter","RasGhanada",20.7057100386584,20.54,1994,1,0
"3873","1994FEB22",1994-02-22,53,1994,"FEB","winter","RasGhanada",20.6796153668373,20.71,1994,1,0
"3874","1994FEB23",1994-02-23,54,1994,"FEB","winter","RasGhanada",20.7943333179257,21.26,1994,1,0
"3875","1994FEB24",1994-02-24,55,1994,"FEB","winter","RasGhanada",20.8644222088689,21.13,1994,1,0
"3876","1994FEB25",1994-02-25,56,1994,"FEB","winter","RasGhanada",20.9744992476864,21.37,1994,1,0
"3877","1994FEB26",1994-02-26,57,1994,"FEB","winter","RasGhanada",20.9732326813282,21.01,1994,1,0
"3878","1994FEB27",1994-02-27,58,1994,"FEB","winter","RasGhanada",20.9394683238178,20.73,1994,1,0
"3879","1994FEB28",1994-02-28,59,1994,"FEB","winter","RasGhanada",20.9368725473087,20.72,1994,1,0
"3880","1994MAR01",1994-03-01,60,1994,"MAR","spring","RasGhanada",21.0059562076676,21.04,1994,1,0
"3881","1994MAR02",1994-03-02,61,1994,"MAR","spring","RasGhanada",21.1138287133119,21.4,1994,1,0
"3882","1994MAR03",1994-03-03,62,1994,"MAR","spring","RasGhanada",21.1579848848703,21.32,1994,1,0
"3883","1994MAR04",1994-03-04,63,1994,"MAR","spring","RasGhanada",21.2289202335543,21.47,1994,1,0
"3884","1994MAR05",1994-03-05,64,1994,"MAR","spring","RasGhanada",21.3090642024137,21.51,1994,1,0
"3885","1994MAR06",1994-03-06,65,1994,"MAR","spring","RasGhanada",21.4745223087585,21.71,1994,1,0
"3886","1994MAR07",1994-03-07,66,1994,"MAR","spring","RasGhanada",21.5199193342574,21.27,1994,1,0
"3887","1994MAR08",1994-03-08,67,1994,"MAR","spring","RasGhanada",21.6185967563564,21.57,1994,1,0
"3888","1994MAR09",1994-03-09,68,1994,"MAR","spring","RasGhanada",21.7654505221756,21.97,1994,1,0
"3889","1994MAR10",1994-03-10,69,1994,"MAR","spring","RasGhanada",21.8767237858855,21.98,1994,1,0
"3890","1994MAR11",1994-03-11,70,1994,"MAR","spring","RasGhanada",22.0298272811008,22.21,1994,1,0
"3891","1994MAR12",1994-03-12,71,1994,"MAR","spring","RasGhanada",22.3178503102873,22.84,1994,1,0
"3892","1994MAR13",1994-03-13,72,1994,"MAR","spring","RasGhanada",22.3941369355823,22.25,1994,1,0
"3893","1994MAR14",1994-03-14,73,1994,"MAR","spring","RasGhanada",22.428252010838,22.07,1994,1,0
"3894","1994MAR15",1994-03-15,74,1994,"MAR","spring","RasGhanada",22.333818409393,21.57,1994,1,0
"3895","1994MAR16",1994-03-16,75,1994,"MAR","spring","RasGhanada",22.2666426214739,21.8,1994,1,0
"3896","1994MAR17",1994-03-17,76,1994,"MAR","spring","RasGhanada",22.2877569386107,22.2,1994,1,0
"3897","1994MAR18",1994-03-18,77,1994,"MAR","spring","RasGhanada",22.3487226801293,22.42,1994,1,0
"3898","1994MAR19",1994-03-19,78,1994,"MAR","spring","RasGhanada",22.3095596561121,22.29,1994,1,0
"3899","1994MAR20",1994-03-20,79,1994,"MAR","spring","RasGhanada",22.2569517019638,22.23,1994,1,0
"3900","1994MAR21",1994-03-21,80,1994,"MAR","spring","RasGhanada",22.2813581417019,22.3,1994,1,0
